data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.07/target,200,300,0,3,11,1.17473,0.0150754,1,6.11065,13,0.98,0.947,0.8808
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.06/pattern,80,100,0,2.5,13,1.85742,0.0316456,1,4.15854,7,0.95625,0.873437,0.702812
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.06/target,200,299,0,2.99,13,1.18739,0.0150251,1,6.22744,15,0.98005,0.9485,0.88725
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.05/pattern,80,102,0,2.55,10,1.57242,0.0322785,1,4.96424,10,0.955625,0.88375,0.750938
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.05/target,200,300,0,3,12,1.21655,0.0150754,1,5.88618,13,0.98,0.9477,0.88235
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.04/pattern,80,102,0,2.55,10,1.86346,0.0322785,1,4.33418,7,0.955625,0.86875,0.7175
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.04/target,200,300,0,3,10,1.22066,0.0150754,1,5.89477,13,0.98,0.9474,0.8832
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.03/pattern,80,95,0,2.375,9,1.41752,0.0300633,1,5.11519,8,0.957812,0.895625,0.800625
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.03/target,200,299,0,2.99,9,1.07233,0.0150251,1,5.95271,13,0.98005,0.94895,0.88835
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.01/pattern,80,97,0,2.425,14,2.22921,0.0306962,1,4.44652,8,0.957187,0.854688,0.706875
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.01/target,200,299,0,2.99,14,1.34904,0.0150251,1,5.65146,13,0.98005,0.94535,0.8754
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.02/pattern,80,97,0,2.425,12,1.97342,0.0306962,1,4.13639,6,0.957187,0.868437,0.697812
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.02/target,200,300,0,3,12,1.26886,0.0150754,1,5.60573,13,0.98,0.94595,0.87205
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.00/pattern,80,98,0,2.45,9,1.54029,0.0310127,1,4.64778,8,0.956875,0.888437,0.764687
data/sip-instances/si/si4_bvg_b03m_200/si4_b03m_m200.00/target,200,300,0,3,11,1.23693,0.0150754,1,5.7992,12,0.98,0.9471,0.88165
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.09/pattern,51,78,0,3.05882,8,2.03317,0.0611765,1,3.43137,5,0.920415,0.753556,0.518262
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.09/target,256,821,0,6.41406,11,1.46056,0.0251532,1,3.54917,6,0.971039,0.870178,0.563721
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.09/pattern,240,2838,0,23.65,39,4.69157,0.098954,1,1.98832,3,0.897292,0.0869097,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.09/target,400,7808,0,39.04,59,6.24647,0.0978446,1,1.92402,3,0.8999,0.0218125,0
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.08/pattern,51,77,0,3.01961,9,2.20952,0.0603922,1,3.39451,5,0.921184,0.745098,0.495194
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.08/target,256,824,0,6.4375,11,1.58237,0.0252451,1,3.55401,6,0.970947,0.868408,0.561188
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.08/pattern,240,2829,0,23.575,36,4.55185,0.0986402,1,1.99285,3,0.897604,0.0911111,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.08/target,400,7794,0,38.97,58,6.07734,0.0976692,1,1.92236,3,0.900075,0.019975,0
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.07/pattern,51,77,0,3.01961,9,2.27079,0.0603922,1,3.18824,5,0.921184,0.733564,0.42599
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.07/target,256,824,0,6.4375,14,1.60687,0.0252451,1,3.55196,6,0.970947,0.869232,0.563202
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.07/pattern,240,2802,0,23.35,34,4.50583,0.0976987,1,1.99369,3,0.898542,0.0910069,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.07/target,400,7781,0,38.905,54,5.65959,0.0975063,1,1.92214,3,0.900238,0.0196,0
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.06/pattern,51,86,0,3.37255,9,2.25754,0.067451,1,3.30667,6,0.914264,0.717416,0.448289
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.06/target,256,823,0,6.42969,12,1.58205,0.0252145,1,3.54102,7,0.970978,0.868317,0.555206
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.06/pattern,240,2864,0,23.8667,37,4.4971,0.0998605,1,1.98452,3,0.896389,0.0840278,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.06/target,400,7802,0,39.01,55,6.16522,0.0977694,1,1.92221,3,0.899975,0.019925,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.05/pattern,240,2731,0,22.7583,36,4.34069,0.0952232,1,2.00523,3,0.901007,0.100035,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.05/target,400,7775,0,38.875,57,5.83133,0.0974311,1,1.9211,3,0.900312,0.0184875,0
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.05/pattern,51,82,0,3.21569,11,2.22564,0.0643137,1,3.38196,6,0.917339,0.738178,0.470588
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.05/target,256,823,0,6.42969,11,1.50874,0.0252145,1,3.55159,6,0.970978,0.869507,0.564789
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.04/pattern,51,87,0,3.41176,10,2.25942,0.0682353,1,3.22431,5,0.913495,0.715879,0.431373
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.04/target,256,822,0,6.42188,11,1.51868,0.0251838,1,3.57132,7,0.971008,0.869232,0.565979
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.04/pattern,240,2780,0,23.1667,40,3.99757,0.0969317,1,1.99275,3,0.899306,0.0893056,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.04/target,400,7810,0,39.05,58,5.65177,0.0978697,1,1.92081,3,0.899875,0.0186375,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.03/pattern,240,2795,0,23.2917,38,4.39013,0.0974547,1,1.99603,3,0.898785,0.0930903,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.03/target,400,7800,0,39,58,5.88897,0.0977444,1,1.92153,3,0.9,0.019225,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.02/pattern,240,2850,0,23.75,36,4.45206,0.0993724,1,1.98441,3,0.896875,0.0834375,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.02/target,400,7767,0,38.835,55,6.12436,0.0973308,1,1.92312,3,0.900412,0.0204,0
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.03/pattern,51,93,0,3.64706,9,2.25635,0.0729412,1,3.14745,5,0.908881,0.695886,0.38985
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.03/target,256,820,0,6.40625,11,1.45203,0.0251225,1,3.58364,6,0.971069,0.871155,0.575775
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.01/pattern,51,76,0,2.98039,9,2.1465,0.0596078,1,3.56941,6,0.921953,0.753556,0.540561
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.01/target,256,823,0,6.42969,11,1.54709,0.0252145,1,3.54439,6,0.970978,0.868866,0.558594
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.01/pattern,240,2812,0,23.4333,38,4.32961,0.0980474,1,1.99191,3,0.898194,0.0895833,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.01/target,400,7792,0,38.96,60,5.8505,0.0976441,1,1.92266,3,0.9001,0.02025,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.00/pattern,240,2776,0,23.1333,35,4.38736,0.0967922,1,2.00003,3,0.899444,0.0964236,0
data/sip-instances/si/si6_rand_r005_400/si6_r005_m400.00/target,400,7762,0,38.81,59,5.98865,0.0972682,1,1.92316,3,0.900475,0.020375,0
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.02/pattern,51,97,0,3.80392,9,1.96059,0.0760784,1,3.06588,5,0.905805,0.690504,0.34679
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.02/target,256,824,0,6.4375,12,1.49609,0.0252451,1,3.55371,6,0.970947,0.869507,0.56662
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.00/pattern,51,87,0,3.41176,9,2.2853,0.0682353,1,3.12627,5,0.913495,0.705882,0.384468
data/sip-instances/si/si2_m4D_m4Dr6_256/si2_m4Dr6_m256.00/target,256,824,0,6.4375,11,1.6093,0.0252451,1,3.56918,6,0.970947,0.867859,0.564728
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.09/pattern,480,2137,0,8.90417,9,0.569341,0.0185891,1,20.9244,61,0.979366,0.946719,0.914566
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.09/target,800,3600,0,9,9,0,0.0112641,1,25.9061,51,0.9875,0.9675,0.9475
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.08/pattern,480,2137,0,8.90417,9,0.569341,0.0185891,1,20.9244,61,0.979366,0.946719,0.914566
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.08/target,800,3600,0,9,9,0,0.0112641,1,25.9061,51,0.9875,0.9675,0.9475
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.06/pattern,480,2136,0,8.9,9,0.583095,0.0185804,1,20.9274,61,0.979375,0.946771,0.914618
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.06/target,800,3600,0,9,9,0,0.0112641,1,25.9061,51,0.9875,0.9675,0.9475
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.07/pattern,480,2136,0,8.9,9,0.583095,0.0185804,1,20.9274,61,0.979375,0.946771,0.914618
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.07/target,800,3600,0,9,9,0,0.0112641,1,25.9061,51,0.9875,0.9675,0.9475
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.00/pattern,160,316,0,3.95,22,2.51197,0.0248428,1,3.98608,6,0.969063,0.897969,0.703125
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.00/target,800,2398,0,5.995,25,2.33023,0.00750313,1,4.50258,8,0.991256,0.963991,0.849675
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.05/pattern,480,2136,0,8.9,9,0.583095,0.0185804,1,20.9274,61,0.979375,0.946771,0.914618
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.05/target,800,3600,0,9,9,0,0.0112641,1,25.9061,51,0.9875,0.9675,0.9475
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.03/pattern,480,2137,0,8.90417,9,0.569341,0.0185891,1,20.9244,61,0.979366,0.946719,0.914566
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.03/target,800,3600,0,9,9,0,0.0112641,1,25.9061,51,0.9875,0.9675,0.9475
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.08/pattern,160,291,0,3.6375,26,2.91652,0.0228774,1,3.60951,5,0.971016,0.891094,0.611016
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.08/target,800,2396,0,5.99,26,2.32054,0.00749687,1,4.47812,8,0.991263,0.964091,0.847087
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.01/pattern,480,2137,0,8.90417,9,0.569341,0.0185891,1,20.9244,61,0.979366,0.946719,0.914566
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.01/target,800,3600,0,9,9,0,0.0112641,1,25.9061,51,0.9875,0.9675,0.9475
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.04/pattern,480,2136,0,8.9,9,0.583095,0.0185804,1,20.9274,61,0.979375,0.946771,0.914618
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.04/target,800,3600,0,9,9,0,0.0112641,1,25.9061,51,0.9875,0.9675,0.9475
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.02/pattern,480,2136,0,8.9,9,0.583095,0.0185804,1,20.9274,61,0.979375,0.946771,0.914618
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.02/target,800,3600,0,9,9,0,0.0112641,1,25.9061,51,0.9875,0.9675,0.9475
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.09/pattern,160,304,0,3.8,22,2.91076,0.0238994,1,3.66195,5,0.97,0.884219,0.623203
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.09/target,800,2397,0,5.9925,22,2.19828,0.0075,1,4.58971,8,0.991259,0.964681,0.857969
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.00/pattern,480,2137,0,8.90417,9,0.569341,0.0185891,1,20.9244,61,0.979366,0.946719,0.914566
data/sip-instances/si/si6_bvg_b09_800/si6_b09_m800.00/target,800,3600,0,9,9,0,0.0112641,1,25.9061,51,0.9875,0.9675,0.9475
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.04/pattern,160,294,0,3.675,22,2.86695,0.0231132,1,3.71824,5,0.970781,0.891406,0.642422
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.04/target,800,2397,0,5.9925,22,2.26439,0.0075,1,4.54383,8,0.991259,0.964488,0.853628
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.07/pattern,160,283,0,3.5375,19,2.54187,0.0222484,1,3.87634,6,0.971641,0.905312,0.695859
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.07/target,800,2398,0,5.995,28,2.25721,0.00750313,1,4.51434,8,0.991256,0.964181,0.850769
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.06/pattern,160,318,0,3.975,18,2.52723,0.025,1,4.068,6,0.968906,0.895391,0.715938
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.06/target,800,2397,0,5.9925,20,2.12484,0.0075,1,4.57951,9,0.991259,0.965053,0.859153
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.02/pattern,160,298,0,3.725,16,2.44936,0.0234277,1,4.21077,6,0.970469,0.906172,0.752891
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.02/target,800,2397,0,5.9925,24,2.23046,0.0075,1,4.53219,8,0.991259,0.964475,0.853428
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.03/pattern,160,299,0,3.7375,17,2.4761,0.0235063,1,4.0941,6,0.970391,0.904141,0.740313
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.03/target,800,2398,0,5.995,26,2.30759,0.00750313,1,4.52915,8,0.991256,0.964225,0.85275
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.01/pattern,160,306,0,3.825,26,2.97395,0.0240566,1,3.61706,5,0.969844,0.885469,0.606563
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.01/target,800,2396,0,5.99,26,2.16504,0.00749687,1,4.55274,8,0.991263,0.964934,0.856125
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.05/pattern,160,296,0,3.7,21,2.65942,0.0232704,1,3.89575,6,0.970625,0.900078,0.695391
data/sip-instances/si/si2_bvg_b06m_800/si2_b06m_m800.05/target,800,2396,0,5.99,23,2.18458,0.00749687,1,4.60278,8,0.991263,0.965037,0.860241
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.07/pattern,777,1834,0,4.72072,10,1.84272,0.0060834,1,5.94595,11,0.992637,0.973844,0.929364
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.07/target,1296,3859,0,5.95525,10,1.25628,0.00459865,1,5.69067,11,0.994633,0.979206,0.936547
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.06/pattern,777,1758,0,4.5251,11,1.82918,0.00583131,1,5.96652,11,0.992889,0.975196,0.933041
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.06/target,1296,3859,0,5.95525,11,1.25874,0.00459865,1,5.71444,11,0.994633,0.97918,0.936584
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.02/pattern,240,2750,0,22.9167,36,4.43675,0.0958856,1,2.00401,3,0.900347,0.0994792,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.02/target,600,17548,0,58.4933,79,7.30867,0.0976516,1,1.90531,3,0.900844,0.00295556,0
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.08/pattern,777,1915,0,4.92921,10,2.05807,0.00635208,1,5.64217,12,0.992369,0.971492,0.91826
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.08/target,1296,3858,0,5.9537,10,1.28417,0.00459745,1,5.66004,11,0.994634,0.979135,0.935946
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.09/pattern,777,1896,0,4.88031,10,1.89624,0.00628906,1,5.78367,11,0.992432,0.972327,0.922709
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.09/target,1296,3858,0,5.9537,10,1.27754,0.00459745,1,5.7105,11,0.994634,0.979154,0.936141
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.00/pattern,240,2851,0,23.7583,38,4.54605,0.0994073,1,1.98623,3,0.89684,0.0852778,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.00/target,600,17531,0,58.4367,84,7.41098,0.097557,1,1.90535,3,0.900939,0.0029,0
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.01/pattern,777,2009,0,5.17117,10,2.01162,0.00666388,1,5.54722,11,0.992058,0.969929,0.912409
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.01/target,1296,3857,0,5.95216,11,1.2913,0.00459626,1,5.67509,11,0.994636,0.979095,0.935477
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.09/pattern,240,2700,0,22.5,37,4.80278,0.0941423,1,2.01583,3,0.902083,0.109514,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.09/target,600,17521,0,58.4033,81,7.4501,0.0975014,1,1.90553,3,0.900994,0.00302778,0
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.03/pattern,777,1936,0,4.98327,10,2.01116,0.00642174,1,5.60995,10,0.9923,0.971307,0.91774
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.03/target,1296,3858,0,5.9537,11,1.27694,0.00459745,1,5.66817,11,0.994634,0.979165,0.935993
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.09/pattern,120,735,0,12.25,20,2.93044,0.102941,1,2.14384,4,0.889583,0.244583,0.000138889
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.09/target,200,1947,0,19.47,31,3.95463,0.0978392,1,2.03181,3,0.89765,0.129,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.08/pattern,120,741,0,12.35,20,3.30568,0.103782,1,2.13866,3,0.88875,0.240417,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.08/target,200,1946,0,19.46,30,3.94188,0.0977889,1,2.03367,3,0.8977,0.1308,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.07/pattern,120,705,0,11.75,23,3.25896,0.0987395,1,2.18375,4,0.89375,0.28,0.000138889
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.07/target,200,1947,0,19.47,32,4.53311,0.0978392,1,2.03854,3,0.89765,0.1357,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.07/pattern,240,2770,0,23.0833,35,4.52232,0.096583,1,2.00101,3,0.899653,0.0971875,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.07/target,600,17529,0,58.43,80,7.13081,0.0975459,1,1.90535,3,0.90095,0.00289444,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.06/pattern,120,673,0,11.2167,21,3.3719,0.0942577,1,2.21821,3,0.898194,0.309861,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.06/target,200,1944,0,19.44,30,4.09101,0.0976884,1,2.03819,3,0.8978,0.1352,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.05/pattern,120,710,0,11.8333,20,3.29731,0.0994398,1,2.18725,4,0.893056,0.284167,0.000138889
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.05/target,200,1953,0,19.53,28,3.94957,0.0981407,1,2.03322,3,0.89735,0.1307,0
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.04/pattern,777,1980,0,5.09653,10,2.12473,0.00656769,1,5.49651,11,0.992154,0.969915,0.911508
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.04/target,1296,3859,0,5.95525,10,1.2776,0.00459865,1,5.67046,11,0.994633,0.979113,0.935838
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.04/pattern,240,2888,0,24.0667,38,4.78057,0.100697,1,1.98075,3,0.895556,0.0811111,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.04/target,600,17542,0,58.4733,79,7.12315,0.0976183,1,1.90528,3,0.900878,0.00289444,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.04/pattern,120,714,0,11.9,20,2.79106,0.1,1,2.16877,3,0.8925,0.266528,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.04/target,200,1956,0,19.56,32,3.79426,0.0982915,1,2.03382,3,0.8972,0.13145,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.03/pattern,120,690,0,11.5,21,3.07137,0.0966387,1,2.20196,4,0.895833,0.295833,0.000277778
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.03/target,200,1954,0,19.54,32,4.08881,0.098191,1,2.03497,3,0.8973,0.1325,0
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.02/pattern,777,2001,0,5.15058,11,2.06938,0.00663734,1,5.61964,11,0.992084,0.970015,0.913506
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.02/target,1296,3859,0,5.95525,11,1.27639,0.00459865,1,5.70101,11,0.994633,0.979125,0.936021
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.01/pattern,120,691,0,11.5167,21,3.19891,0.0967787,1,2.20686,4,0.895694,0.299722,0.00138889
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.01/target,200,1949,0,19.49,32,4.25205,0.0979397,1,2.03442,3,0.89755,0.1317,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.02/pattern,120,701,0,11.6833,22,3.39358,0.0981793,1,2.18599,4,0.894306,0.281667,0.000138889
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.02/target,200,1959,0,19.59,32,4.2769,0.0984422,1,2.03116,3,0.89705,0.12895,0
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.05/pattern,777,1980,0,5.09653,10,2.0451,0.00656769,1,5.54058,10,0.992154,0.97025,0.913138
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.05/target,1296,3859,0,5.95525,10,1.27094,0.00459865,1,5.69369,11,0.994633,0.979137,0.936059
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.01/pattern,240,2806,0,23.3833,38,4.85744,0.0978382,1,1.99582,3,0.898403,0.0932639,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.01/target,600,17511,0,58.37,83,7.40921,0.0974457,1,1.90558,3,0.90105,0.00302222,0
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.00/pattern,120,693,0,11.55,19,2.99402,0.0970588,1,2.1993,4,0.895417,0.29375,0.000138889
data/sip-instances/si/si6_rand_r005_200/si6_r005_m200.00/target,200,1956,0,19.56,34,4.18167,0.0982915,1,2.03915,3,0.8972,0.13675,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.03/pattern,240,2843,0,23.6917,39,5.11745,0.0991283,1,1.99041,3,0.897118,0.0891667,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.03/target,600,17566,0,58.5533,79,7.07841,0.0977518,1,1.90503,3,0.900744,0.00277778,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.06/pattern,240,2793,0,23.275,36,4.40353,0.0973849,1,1.99487,3,0.898854,0.091875,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.06/target,600,17565,0,58.55,80,7.06641,0.0977462,1,1.9051,3,0.90075,0.00284444,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.05/pattern,240,2747,0,22.8917,35,4.51903,0.095781,1,2.00112,3,0.900451,0.0964931,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.05/target,600,17540,0,58.4667,83,6.9531,0.0976071,1,1.90524,3,0.900889,0.00283889,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.08/pattern,240,2818,0,23.4833,35,4.64396,0.0982566,1,1.99453,3,0.897986,0.0923958,0
data/sip-instances/si/si4_rand_r005_600/si4_r005_m600.08/target,600,17522,0,58.4067,86,7.16203,0.097507,1,1.9054,3,0.900989,0.0029,0
data/sip-instances/si/si6_rand_r001_400/si6_r001_m400.09/pattern,240,623,0,5.19167,13,2.23903,0.0217225,1,3.48563,7,0.974201,0.870174,0.522118
data/sip-instances/si/si6_rand_r001_400/si6_r001_m400.09/target,400,1634,0,8.17,17,2.8855,0.0204762,1,3.07497,6,0.977075,0.8255,0.261
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.00/pattern,777,1801,0,4.63578,11,1.89354,0.00597394,1,5.9007,12,0.992747,0.974185,0.929149
data/sip-instances/si/si6_m4D_m4Dr2_1296/si6_m4Dr2_m1296.00/target,1296,3859,0,5.95525,11,1.29678,0.00459865,1,5.67236,11,0.994633,0.979094,0.935552
data/sip-instances/si/si6_rand_r001_400/si6_r001_m400.07/pattern,240,644,0,5.36667,13,2.29649,0.0224547,1,3.4425,6,0.973472,0.864306,0.497188
data/sip-instances/si/si6_rand_r001_400/si6_r001_m400.07/target,400,1639,0,8.195,19,2.8376,0.0205388,1,3.0838,5,0.977012,0.827187,0.269163
data/sip-instances/si/si2_m4D_m4Dr6_1296/si2_m4Dr6_m1296.01/pattern,259,459,0,3.5444,11,2.56968,0.013738,1,4.77825,7,0.982454,0.93478,0.826911
data/sip-instances/si/si2_m4D_m4Dr6_1296/si2_m4Dr6_m1296.01/target,1296,4374,0,6.75,13,1.55282,0.00521236,1,4.5917,8,0.99402,0.970924,0.878997
data/sip-instances/si/si6_rand_r001_400/si6_r001_m400.08/pattern,240,581,0,4.84167,12,2.05141,0.020258,1,3.61848,7,0.97566,0.885521,0.581424
data/sip-instances/si/si6_rand_r001_400/si6_r001_m400.08/target,400,1644,0,8.22,18,2.71231,0.0206015,1,3.07733,6,0.97695,0.8263,0.263625
data/sip-instances/si/si6_rand_r001_400/si6_r001_m400.06/pattern,240,638,0,5.31667,13,2.28212,0.0222455,1,3.47092,7,0.973681,0.864931,0.505556
